id,display_name,about_me,age,creation_date,last_access_date,location,reputation,up_votes,down_votes,views,profile_image_url,website_url
675468,RTIndy,<p>.Net and Ruby Developer currently working on architecting an API using Sinatra.</p>,,2011-03-24 18:32:03.027 UTC,2019-09-27 19:39:36.623 UTC,"Indianapolis, IN",138,14,0,39,,
676205,Дима Савичев,"<ol>
<li>im programist on 
<ul>
<li>c++</li>
<li>c99</li>
<li>Objective C</li>
<li>assembler</li>
<li>JavaScript</li>
<li>ActionScript 2/3</li>
<li>PHP</li>
</ul></li>
</ol>

<p>2 im write my personality graphical engine 2d/3d futures - 
<a href=""http://immortal-engine.livejournal.com/?skip=10"" rel=""nofollow"">http://immortal-engine.livejournal.com/?skip=10</a> 
current i developing some app for app store ( ios / os x )</p>

<p>3 im write app fore app store on my graphical engine - 
<a href=""https://itunes.apple.com/ru/app/mousson-atelier/id537589474?mt=8"" rel=""nofollow"">https://itunes.apple.com/ru/app/mousson-atelier/id537589474?mt=8</a></p>

<p>my expiriense - 10 year </p>",,2011-03-25 06:03:58.133 UTC,2019-10-08 08:26:57.563 UTC,,61,2,0,23,,
676627,45808,,,2011-03-25 11:44:02.783 UTC,2012-12-04 13:52:53.943 UTC,,366,26,0,57,,
677610,Jacob,,,2011-03-26 00:18:19.280 UTC,2011-05-04 02:25:28.177 UTC,,39,0,0,30,,
679315,mykisscool,<p>Give me my Autobiographer badge!!1</p>,,2011-03-27 20:20:03.050 UTC,2019-11-27 18:43:48.080 UTC,"Clearwater, FL",630,50,3,57,,
679320,Staple,,,2011-03-27 20:30:43.470 UTC,2017-10-28 03:33:31.933 UTC,"Wanaka, New Zealand",612,8,1,35,,http://www.netmechanics.co.nz
679938,Johanna,,,2011-03-28 09:02:39.887 UTC,2011-05-02 15:05:57.587 UTC,,193,0,0,32,,
680050,Nemanja Kovacevic,"<p>Software developer specialized in mobile.</p>

<ul>
<li><a href=""https://medium.com/nemanja-kovacevic"" rel=""nofollow noreferrer"">medium</a></li>
<li><a href=""http://www.linkedin.com/in/nemanjakovacevic"" rel=""nofollow noreferrer"">linkedIn</a></li>
</ul>",,2011-03-28 10:28:02.460 UTC,2019-11-16 14:01:36.750 UTC,"Belgrade, Serbia",3162,539,8,981,https://i.stack.imgur.com/un5W4.jpg,http://n14c.com
680502,Phil Lavin,,,2011-03-28 15:34:39.417 UTC,2012-11-15 09:39:31.577 UTC,,208,6,0,20,,
681439,Sam Wei,,,2011-03-29 05:56:50.390 UTC,2013-01-16 08:23:09.313 UTC,"Beijing, China",99,8,0,16,,
681605,neel,,,2011-03-29 07:41:23.320 UTC,2013-11-17 01:57:49.863 UTC,,209,0,0,35,,
681714,ibab,,,2011-03-29 09:01:05.187 UTC,2017-01-10 23:10:48.693 UTC,Germany,854,39,3,68,,
682601,bjdodson,,,2011-03-29 17:54:37.670 UTC,2018-04-15 06:47:48.853 UTC,,429,15,0,42,,
682765,user682765,,,2011-03-29 19:41:45.860 UTC,2015-04-10 22:00:39.413 UTC,,1139,19,0,59,,
683130,Dan,"<p>C#, mvc asp.net, Silverlight, sql server environment guy
Also working with Oracle - begrudgingly </p>",,2011-03-30 01:48:41.503 UTC,2019-11-27 13:06:21.733 UTC,,122,66,0,16,,
684414,AkaMu,,,2011-03-30 17:34:24.963 UTC,2016-05-31 22:52:52.147 UTC,Boulder,71,11,0,39,,
685653,Yury,,,2011-03-31 11:50:35.067 UTC,2019-09-27 06:21:07.510 UTC,,2106,325,5,207,,
686223,balazs,"<ul>
<li>my <a href=""https://github.com/bvarga"" rel=""nofollow"">github</a> repos</li>
</ul>",,2011-03-31 17:16:39.580 UTC,2019-11-30 21:45:07.453 UTC,"Budapest, Hungary",4976,93,6,292,https://i.stack.imgur.com/Map3a.jpg,
686803,altercation,,,2009-08-09 20:30:38.497 UTC,2016-09-21 16:42:13.713 UTC,,1907,0,0,668,,
686825,Jennifer Owens,,,2011-04-01 02:20:16.150 UTC,2013-07-27 19:23:47.060 UTC,,3384,42,3,324,,
687383,Stig-Rune Skansgård,"<p>Started developing winforms-applications (Delphi 6-7) for my own use at school when I was about 12.</p>

<p>Developed an online strategy game with the same kind of mechanics as gangsterhood or planetarion when I was 15-16. Also worked on a WoW-server for the alpha. </p>

<p>Developed a few CMS's in php (educational purposes, really, but some were used).</p>

<p>Started my bachelors in Game Development @ NITH august 2007.
Competed in MS Imagine Cup in 2008 and 2009.
Finished my Bachelors degree @ NITH in 2010, with a project for SINTEF; developing a way to render shallow-water algorythms in real-time on thin clients. streaming of terrain-modifications to computing-server and water-data back to iOS device.</p>

<p>Worked with asp.net web development since 2008.</p>

<p>Founded DeRail Games in april 2010, releasing 4 games within our first year (XBLIG).</p>

<p>Currently employed by Bekk Consulting.</p>",,2011-04-01 10:10:11.100 UTC,2019-11-29 10:20:45.447 UTC,"Oslo, Norway",858,29,2,74,https://www.gravatar.com/avatar/080ec98606f83552334f2907b0151507?s=128&d=identicon&r=PG,http://derailgames.no
687483,iliTheFallen,"<p>I am developing projects using J2EE technologies(EJB3.x, JPA2.x, JSF2.x, RESTful and SOAP Web Services). I am also a CUDA Developer(moderate). Now i am interested in mobile development with android(using RESTful Web Services, CUDA Mobile support).</p>",,2011-04-01 11:31:14.960 UTC,2019-07-26 15:38:30.450 UTC,Turkey,286,21,0,62,,
688981,Craig S. Cottingham,,,2011-04-02 14:35:04.030 UTC,2019-11-09 06:08:47.550 UTC,"Olathe, KS",168,10,0,15,,http://craigcottingham.github.com/
689601,Raven,"<p>Hi I am Raven! - an overly passionate and nationally awarded technology developer with a vision to live in a community with meaningful and fulfilled lives, enabled seamlessly by technology.</p>

<p>That bring forth my mission; to build what I dream of the future communities would be by having my passion and what the world needs meet.</p>

<p>I came from a developing country (Philippines), and I want to take part in supporting the mission to enhance lives thru the power of technology.</p>",,2011-04-03 07:17:07.440 UTC,2019-11-25 09:25:50.933 UTC,Philippines,1373,35,2,279,,http://www.webnified.com/
689763,Fr4ncis,,,2011-04-03 11:44:52.753 UTC,2018-09-25 11:43:16.297 UTC,"London, United Kingdom",1369,101,5,102,,http://www.fr4ncis.net
690641,Ben Priebe,,,2011-04-04 06:41:27.090 UTC,2019-07-16 03:24:24.980 UTC,,326,5,0,28,,
691266,Suppry,<p>iOS Developer</p>,,2011-04-04 14:25:20.610 UTC,2015-11-04 21:22:04.427 UTC,Singapore,81,0,0,30,,http://www.ambitionbag.com/
692193,Gabriel,,,2011-02-08 10:25:21.337 UTC,2019-11-26 19:13:40.240 UTC,Germany,131,160,0,27,,
694448,Ernst,,,2011-04-06 08:36:49.280 UTC,2018-01-29 13:04:07.720 UTC,,93,3,0,16,,
696420,nmw,<p>Android and iOS developer. 100% Kotlin for Android since 2016. Specialist in Android UI components.</p>,,2011-04-07 08:42:00.997 UTC,2019-11-30 23:54:13.190 UTC,"Newcastle upon Tyne, United Kingdom",5767,309,29,279,https://i.stack.imgur.com/MtBnq.jpg?s=128&g=1,http://nmwilkinson.com
697053,Amer,,,2011-04-07 15:04:26.743 UTC,2019-11-21 15:47:08.470 UTC,"Earth, TX",235,14,0,47,,
700232,Kalpak Gadre,,,2011-04-09 19:11:01.360 UTC,2019-11-29 07:19:29.130 UTC,"Pune, Maharashtra, India",5097,190,5,217,,
701363,jQuerybeast,<p>A kid stepping an inch forward every day.</p>,,2011-04-11 00:02:06.743 UTC,2019-11-30 12:40:19.360 UTC,Cyprus,11689,480,105,1540,,
701786,tetuje,<p>Another random geek</p>,,2011-04-11 08:22:37.333 UTC,2015-03-31 09:23:27.420 UTC,,244,1,0,26,,
702780,Andrei,,,2011-04-11 19:17:59.830 UTC,2019-11-21 14:35:20.923 UTC,,341,37,1,45,,
703820,santhosh,,,2011-04-12 09:59:36.877 UTC,2011-05-02 06:30:19.177 UTC,,111,0,0,25,,
704487,Glenn Vandevelde,,,2011-04-12 16:24:03.617 UTC,2012-12-03 17:55:49.620 UTC,,43,0,0,26,,
704774,Michael Delaney,,,2011-04-12 19:38:46.177 UTC,2019-10-04 17:44:09.027 UTC,"Rochester, NY",123,6,0,38,https://i.stack.imgur.com/QH4Km.gif,http://michaeldelaney.net
705077,madoki,,,2011-04-13 00:23:48.673 UTC,2019-01-08 08:30:04.210 UTC,London,403,94,3,48,,
705601,fatuous.logic,"<p>I come from an interaction and experience design background, but am professionally an iOS Designer and Developer. I have worked with iOS as a non-hobby since early '09.</p>",,2011-04-13 08:31:01.357 UTC,2019-03-18 23:23:13.480 UTC,"Sunshine Coast, Queensland, Australia",690,52,12,81,,http://aretedigitaldesign.com
705928,Surya Chaitanya,,,2011-04-13 11:28:50.727 UTC,2019-10-14 12:17:04.677 UTC,,557,10,3,59,,
706395,mvpasarel,"<p>Dad, but also love coding and using data to gain insight on the world. The best part for me regarding coding, is solving people's problems.</p>",,2011-04-13 15:50:12.070 UTC,2019-11-21 00:58:19.740 UTC,"Iasi, Romania",685,14,1,80,,http://mvpasarel.com
706860,Mark A,,,2011-04-13 21:17:08.167 UTC,2011-07-02 07:52:41.340 UTC,,285,0,0,26,,
707187,Agung Prasetyo,"<p>there is no secret ingredients, just belief</p>",,2011-01-30 13:56:46.433 UTC,2019-08-22 17:31:42.300 UTC,"Jakarta, Indonesia",3607,74,1,180,,http://brain64bit.github.io
707336,mr.pppoe,"<p>iOS Developer, Linux Fan.</p>

<h1>Github:</h1>

<h1><a href=""https://github.com/pppoe/"" rel=""nofollow"">https://github.com/pppoe/</a></h1>

<h1>HomePage:</h1>

<h1><a href=""http://personal.stevens.edu/~hli18/"" rel=""nofollow"">http://personal.stevens.edu/~hli18/</a></h1>

<h1>Twitter:</h1>

<h1><a href=""https://twitter.com/mr_pppoe"" rel=""nofollow"">https://twitter.com/mr_pppoe</a></h1>",,2011-04-14 05:39:10.423 UTC,2017-10-28 12:52:25.133 UTC,New Jersey,3885,87,2,108,,http://haoxiang.org
709254,Josh,,,2011-04-15 06:17:42.553 UTC,2011-05-08 17:29:39.350 UTC,,851,0,0,15,,
710624,Josh Bond,,,2011-04-15 22:24:31.537 UTC,2018-12-18 04:11:55.533 UTC,"Nashville, TN",1189,44,2,64,,
710641,Mafro34,"<p>Studying computer science and computer game development. Mainly code in Java however familiar with Android, C++ and C# too. Music, jiu jitsu, MMA, coding, reading and debating ftw.</p>",,2011-04-15 22:40:48.607 UTC,2019-11-26 19:23:25.680 UTC,,480,818,12,204,https://i.stack.imgur.com/DS3E3.jpg?s=256&g=1,
710914,pyth0ner,<p>java>>js>>python>>mac>>...</p>,,2011-04-16 06:31:20.500 UTC,2019-07-05 01:57:09.417 UTC,"Nanjing, China",181,1,0,16,,http://www.douban.com/people/pythoner/
711463,Александр Брус,,,2011-04-16 18:53:53.717 UTC,2015-12-22 22:09:07.040 UTC,,57,26,0,23,,
713742,Eduardo,,,2011-04-18 16:09:00.757 UTC,2019-11-25 23:49:27.370 UTC,"Curitiba, Brasil",541,209,1,41,,
713980,tallphil,"<p>Scientist and website designer based in Stockholm, Sweden.</p>",,2011-04-18 18:51:55.907 UTC,2019-11-30 21:47:42.787 UTC,"Stockholm, Sweden",273,29,0,36,,http://phil.ewels.co.uk
714045,jeanmatthieud,,,2011-04-18 19:31:46.273 UTC,2019-08-07 15:22:56.557 UTC,France,171,9,0,29,https://i.stack.imgur.com/RY0jm.jpg,http://www.iot-experiments.com
714197,Martin Dye,,,2011-04-18 21:33:39.893 UTC,2012-02-06 21:11:48.347 UTC,,67,3,0,17,,
717065,Martin Sjöblom,,,2011-04-20 11:51:01.963 UTC,2018-06-08 12:33:36.070 UTC,,141,3,0,26,,http://www.sjoblom.se
717134,Davorin Ruševljan,,,2011-04-20 12:33:58.757 UTC,2019-11-22 16:41:04.427 UTC,"Zagreb, Croatia",3903,556,8,313,,http://www.cloud208.com/
717385,WA9ACE,"<p>Software Engineer with a knack for ML, AI, and Security Research. Wouldn't be too disappointed by accidentally creating Skynet.</p>

<p>Loves motorcycles, open source, paintball, soccer, and playing stringed instruments.</p>",,2009-11-03 05:31:28.847 UTC,2019-11-30 21:50:43.780 UTC,"Signal Mountain, TN, United States",128,17,0,19,,https://wa9ace.net
718144,RomanP,,,2011-04-21 01:30:39.550 UTC,2011-06-29 23:30:28.557 UTC,,193,0,0,16,,
719704,Boris Burtin,,,2011-04-21 21:23:49.787 UTC,2019-06-20 21:26:53.443 UTC,,811,44,0,42,,
720571,sunny,,,2011-04-22 13:18:03.790 UTC,2019-11-30 19:27:06.773 UTC,,722,112,2,155,,
722950,Craig,,,2011-04-24 20:42:34.440 UTC,2019-06-28 17:47:47.600 UTC,,1143,79,0,111,,
724414,christiangobo,,,2011-04-25 21:38:47.503 UTC,2017-10-23 17:13:22.903 UTC,Venezuela,522,32,4,39,https://www.gravatar.com/avatar/3439f32361628ceac0aa096ba1613560?s=128&d=identicon&r=PG&f=1,
728065,ProfNimrod,,,2011-04-27 20:29:44.680 UTC,2019-11-27 19:01:05.930 UTC,"Litchfield Park, AZ",3211,240,2,304,,
728960,Peter Karabinovich,,,2011-04-28 09:10:35.123 UTC,2019-11-29 14:20:37.597 UTC,"Kiev, Ukriane",591,8,0,20,,http://maps.visicom.ua
729501,Ollie,,,2011-04-28 14:20:12.703 UTC,2019-02-21 16:22:00.880 UTC,,346,5,0,19,,http://www.9limited.co.uk
730821,Jose Hdez,"<p>José L. Hernández received the Telecommunication Engineer's Degree in 2008 and the MEng 
in the Electronics and Communications program in 2010, both from the University of Valladolid 
(Spain). He has been working for two years in CARTIF where he develops tasks related to R&amp;D 
and project management in several European projects. He is expertise in communication 
protocols, ICT solutions for energy efficiency (middleware, Building Management Systems, 
control algorithms), database technologies, monitoring and control systems, automation 
networks, integration of renewable energy resources in buildings and integration and 
communication between BIM Server and ICT systems.</p>",,2011-04-29 10:01:16.870 UTC,2019-10-08 07:50:14.387 UTC,"Boecillo, Spain",1885,42,0,125,https://i.stack.imgur.com/fTbjL.jpg,
731433,Kunal Vyas,,,2011-04-29 16:25:31.117 UTC,2019-11-27 19:16:04.390 UTC,"Boston, MA, United States",1197,822,11,201,https://www.gravatar.com/avatar/1696bdda51de5e245f16d5cebfd1f7b1?s=128&d=identicon&r=PG&f=1,
732246,Kamal,,,2011-04-30 09:30:14.103 UTC,2011-05-12 07:46:28.387 UTC,,43,2,0,22,,
732670,Bryan Kemp,,,2011-04-30 19:11:40.323 UTC,2018-04-18 19:56:15.193 UTC,"Nashville, TN, United States",633,6,0,52,,http://www.thebrilliantidea.com
733003,Trung Luu,"<p><a href=""http://www.lotusbreath.com"" rel=""nofollow"">http://www.lotusbreath.com</a></p>",,2011-05-01 04:20:12.417 UTC,2019-11-28 18:07:16.383 UTC,Sai Gon,91,1,0,15,,http://www.lotusbreath.com
734889,Larry Gasik,"<p>You know what is awesome about living by yourself? You can make bacon at 2:30 am, and no one will ask why.</p>",,2011-05-02 18:08:40.280 UTC,2017-01-24 15:54:35.943 UTC,"Chicago, IL",565,55,1,41,,http://www.brokenintellisense.com/
735688,Renjith,"<blockquote>
  <p>geek, programmer, information junkie, music addict and a very good
  liar .</p>
</blockquote>",,2011-05-03 07:44:51.490 UTC,2019-11-29 11:13:49.883 UTC,"Kochi, Kerala, India",402,23,1,157,,https://github.com/renjithraj2005
736256,Bueller,,,2011-05-03 13:51:28.717 UTC,2015-02-01 01:26:15.733 UTC,Illinois,2099,339,31,182,,
737464,Shivank Arya,,,2011-05-04 06:56:00.260 UTC,2011-05-04 11:10:07.050 UTC,,26,0,0,23,,
739301,Prabhjot Singh,,,2011-05-05 06:24:07.070 UTC,2018-09-18 11:14:45.403 UTC,,516,9,2,82,,
740972,Paragon,,,2011-05-06 01:49:51.850 UTC,2019-01-18 03:18:33.240 UTC,,860,27,3,249,,
741137,wannabeprogrammer,,,2011-05-06 05:36:34.833 UTC,2011-08-25 07:05:35.973 UTC,,975,0,0,50,,
742126,reedvoid,"<p>Amateur programmer, without Stackoverflow I'd be completely lost. </p>",,2011-05-06 16:19:33.053 UTC,2019-08-21 21:16:34.177 UTC,,973,119,0,47,,
742132,Dilllllo,<p>Student</p>,,2011-05-06 16:24:23.720 UTC,2012-01-08 19:36:20.963 UTC,,388,19,0,97,,
742815,iLearner,,,2011-05-07 07:37:19.967 UTC,2019-11-19 17:57:27.880 UTC,India,1631,347,28,480,,
743226,Casper,,,2011-05-07 16:41:29.347 UTC,2019-08-29 08:10:21.060 UTC,,193,24,0,26,,
743957,James Billingham,,,2011-05-08 14:32:15.850 UTC,2018-06-19 23:59:47.473 UTC,United Kingdom,699,115,19,212,,https://jamesbillingham.com
744335,Alex Konshin,,,2011-05-08 23:27:46.547 UTC,2019-11-21 04:54:40.173 UTC,"Boston, USA",79,3,0,17,https://www.gravatar.com/avatar/?s=128&d=identicon&r=PG&f=1,
744520,Jacques Kvam,"<p>Machine learning and computer engineer. Author of <a href=""https://github.com/jwkvam/bowtie"" rel=""nofollow noreferrer"">Bowtie</a>, <a href=""https://github.com/jwkvam/jupyterlab_vim"" rel=""nofollow noreferrer"">JupyterLab Vim</a>, and <a href=""https://github.com/jwkvam/plotlywrapper"" rel=""nofollow noreferrer"">Plotlywrapper</a>. Kaggle master.</p>",,2011-05-09 04:35:14.310 UTC,2019-11-30 03:31:44.167 UTC,,1729,644,17,143,,http://jwkvam.github.io
746320,Rahul,,,2011-05-10 07:03:46.447 UTC,2019-02-15 14:54:04.157 UTC,,1188,135,36,389,https://www.gravatar.com/avatar/6b6319fa6dc89b8dd66b2ec46c761796?s=128&d=identicon&r=PG&f=1,
748564,leinad13,,,2011-05-11 11:40:27.397 UTC,2019-09-26 08:42:49.743 UTC,"Cardiff, United Kingdom",425,32,14,81,,
749302,BearInATie,,,2011-05-11 18:53:04.217 UTC,2015-09-09 16:53:46.643 UTC,,255,6,0,15,,
749405,Scott L Holmes,<p>Database expert. Trying to become a Dot Net expert if that's even possible.</p>,,2011-05-11 20:05:13.977 UTC,2019-11-21 19:40:02.467 UTC,"Chester County, PA",73,39,0,35,,http://www.slholmes.org/
750464,Jordan,,,2011-05-12 11:28:46.737 UTC,2019-11-28 22:32:20.937 UTC,,329,14,0,26,,
751163,Trevor Dupp,,,2011-05-12 19:02:34.893 UTC,2014-08-06 20:23:03.133 UTC,,155,5,0,35,,
751683,piggy_Yu,"<p><a href=""http://www.anotherfish.net"" rel=""nofollow"">http://www.anotherfish.net</a></p>",,2011-05-13 02:37:51.730 UTC,2012-08-02 11:20:26.003 UTC,,173,18,0,21,,
753769,kyiu,<p>A Java developer trying to improve</p>,,2011-05-14 16:06:44.633 UTC,2019-11-30 18:53:48.440 UTC,Belgium,1652,1182,10,145,,http://kh-yiu.blogspot.com
754682,wizlog,"<p>Really into computers, just started to program.</p>",,2011-05-15 17:12:29.227 UTC,2019-11-14 23:51:11.397 UTC,"New York, United States",273,166,8,96,,http://www.youtube.com/user/bladeo691?feature=mhsn
754920,Jer K,,,2011-05-15 23:25:11.990 UTC,2019-11-24 15:27:29.847 UTC,,695,10,1,15,,
755917,RaveTheTadpole,,,2011-05-16 15:45:12.227 UTC,2019-11-15 23:56:37.270 UTC,"Austin, TX",423,187,2,105,,
755955,JonK,<p>Project Manager &amp; MCTS Asp.Net 3.5 Developer for AtlanticBT</p>,,2011-05-16 16:11:03.110 UTC,2019-10-03 12:49:16.020 UTC,"Raleigh, NC",603,169,1,45,,http://www.atlanticbt.com
758662,CDD,,,2011-05-18 06:42:49.320 UTC,2018-08-28 13:40:19.703 UTC,,147,10,0,32,,http://sequoiawaste.com
759925,xiaowoo,,,2011-05-18 20:35:54.873 UTC,2018-10-01 19:28:48.257 UTC,,1988,20,0,216,https://i.stack.imgur.com/fGudr.jpg,
760000,dante_dubon,,,2011-05-18 21:38:23.603 UTC,2018-10-13 15:46:11.623 UTC,Honduras,195,20,0,16,,http://www.linkedin.com/in/dante-castillo-7951145a
760668,endowzoner,"<p>I'm curious about any kind of innovation in the area of mobile computing as well as great products using web and mobile technologies. As the mobile world cannot be reduced to one platform and there is not one kind of mobile technology at all, I'm open-minded for new and alternative evolutions and do not focus on only one specific technology.</p>

<p>Therefore, I'm also highly interested in the international technology start-up scene. I admire everyone who comes up with a great new idea and product and brings it to the market successfully.</p>

<p>Currently, in my rare spare time I'm trying to get into great presentation techniques and improve my presentation skills. I think having a great idea is one part, but presenting it accordingly and to the right people is even more important than the ideal itself.</p>",,2011-05-19 08:42:59.183 UTC,2019-10-01 08:30:03.883 UTC,Austria,1778,1104,4,91,,http://www.runtastic.com
760858,Max,<p>The problem is never THE Problem!</p>,,2011-05-19 10:22:34.643 UTC,2014-05-12 10:36:07.767 UTC,,1312,68,4,213,,
761076,K. Weber,,,2011-05-19 12:49:17.483 UTC,2019-11-29 10:44:03.303 UTC,,2173,292,1,217,,
761939,JimmyB,,,2011-05-19 23:58:26.873 UTC,2019-10-28 00:23:57.893 UTC,,201,307,14,21,,
762694,guanxiaohua2k6,"<p><a href=""http://github.com/guanxiaohua2k6"" rel=""nofollow noreferrer"">http://github.com/guanxiaohua2k6</a></p>

<p><a href=""http://github.com/ipride-jp"" rel=""nofollow noreferrer"">http://github.com/ipride-jp</a></p>

<p><a href=""https://www.ipride.co.jp"" rel=""nofollow noreferrer"">https://www.ipride.co.jp</a></p>",,2011-05-20 12:02:52.263 UTC,2019-11-28 02:44:37.730 UTC,"Tokyo, Japan",361,4,0,29,https://i.stack.imgur.com/e0bdv.png,
764243,Wimpey,,,2011-05-21 19:21:40.040 UTC,2018-06-04 09:54:41.370 UTC,,831,0,0,26,,
764820,Moa'ath,"<p>Developer in love with technology, I think outside the box in a rational way ;) </p>",,2011-05-22 13:29:38.460 UTC,2011-12-01 13:48:22.757 UTC,"Amman, Jordan",7,0,0,16,,
